T,Simulink
35.25,8.4445
35.251,8.4446
35.252,8.4447
35.253,8.4448
35.254,8.4449
35.255,8.445
35.256,8.4451
35.257,8.4452
35.258,8.4453
35.259,8.4454
35.26,8.4455
35.261,8.4456
35.262,8.4457
35.263,8.4458
35.264,8.4459
35.265,8.446
35.266,8.4461
35.267,8.4462
35.268,8.4463
35.269,8.4464
35.27,8.4465
35.271,8.4466
35.272,8.4467
35.273,8.4468
35.274,8.4469
35.275,8.447
35.276,8.4471
35.277,8.4472
35.278,8.4473
35.279,8.4474
35.28,8.4475
35.281,8.4476
35.282,8.4477
35.283,8.4478
35.284,8.4479
35.285,8.448
35.286,8.4481
35.287,8.4482
35.288,8.4483
35.289,8.4484
35.29,8.4485
35.291,8.4486
35.292,8.4487
35.293,8.4488
35.294,8.4489
35.295,8.449
35.296,8.4491
35.297,8.4492
35.298,8.4493
35.299,8.4494
35.3,8.4495
35.301,8.4496
35.302,8.4497
35.303,8.4498
35.304,8.4499
35.305,8.45
35.306,8.4501
35.307,8.4502
35.308,8.4503
35.309,8.4504
35.31,8.4505
35.311,8.4506
35.312,8.4507
35.313,8.4508
35.314,8.4509
35.315,8.451
35.316,8.4511
35.317,8.4512
35.318,8.4513
35.319,8.4514
35.32,8.4515
35.321,8.4516
35.322,8.4517
35.323,8.4518
35.324,8.4519
35.325,8.452
35.326,8.4521
35.327,8.4522
35.328,8.4523
35.329,8.4524
35.33,8.4525
35.331,8.4526
35.332,8.4527
35.333,8.4528
35.334,8.4529
35.335,8.453
35.336,8.4531
35.337,8.4532
35.338,8.4533
35.339,8.4534
35.34,8.4535
35.341,8.4536
35.342,8.4537
35.343,8.4538
35.344,8.4539
35.345,8.454
35.346,8.4541
35.347,8.4542
35.348,8.4543
35.349,8.4544
35.35,8.4545
35.351,8.4546
35.352,8.4547
35.353,8.4548
35.354,8.4549
35.355,8.455
35.356,8.4551
35.357,8.4552
35.358,8.4553
35.359,8.4554
35.36,8.4555
35.361,8.4556
35.362,8.4557
35.363,8.4558
35.364,8.4559
35.365,8.456
35.366,8.4561
35.367,8.4562
35.368,8.4563
35.369,8.4564
35.37,8.4565
35.371,8.4566
35.372,8.4567
35.373,8.4568
35.374,8.4569
35.375,8.457
35.376,8.4571
35.377,8.4572
35.378,8.4573
35.379,8.4574
35.38,8.4575
35.381,8.4576
35.382,8.4577
35.383,8.4578
35.384,8.4579
35.385,8.458
35.386,8.4581
35.387,8.4582
35.388,8.4583
35.389,8.4584
35.39,8.4585
35.391,8.4586
35.392,8.4587
35.393,8.4588
35.394,8.4589
35.395,8.459
35.396,8.4591
35.397,8.4592
35.398,8.4593
35.399,8.4594
35.4,8.4595
35.401,8.4596
35.402,8.4597
35.403,8.4598
35.404,8.4599
35.405,8.46
35.406,8.4601
35.407,8.4602
35.408,8.4603
35.409,8.4604
35.41,8.4605
35.411,8.4606
35.412,8.4607
35.413,8.4608
35.414,8.4609
35.415,8.461
35.416,8.4611
35.417,8.4612
35.418,8.4613
35.419,8.4614
35.42,8.4615
35.421,8.4616
35.422,8.4617
35.423,8.4618
35.424,8.4619
35.425,8.462
35.426,8.4621
35.427,8.4622
35.428,8.4623
35.429,8.4624
35.43,8.4625
35.431,8.4626
35.432,8.4627
35.433,8.4628
35.434,8.4629
35.435,8.463
35.436,8.4631
35.437,8.4632
35.438,8.4633
35.439,8.4634
35.44,8.4635
35.441,8.4636
35.442,8.4637
35.443,8.4638
35.444,8.4639
35.445,8.464
35.446,8.4641
35.447,8.4642
35.448,8.4643
35.449,8.4644
35.45,8.4645
35.451,8.4646
35.452,8.4647
35.453,8.4648
35.454,8.4649
35.455,8.465
35.456,8.4651
35.457,8.4652
35.458,8.4653
35.459,8.4654
35.46,8.4655
35.461,8.4656
35.462,8.4657
35.463,8.4658
35.464,8.4659
35.465,8.466
35.466,8.4661
35.467,8.4662
35.468,8.4663
35.469,8.4664
35.47,8.4665
35.471,8.4666
35.472,8.4667
35.473,8.4668
35.474,8.4669
35.475,8.467
35.476,8.4671
35.477,8.4672
35.478,8.4673
35.479,8.4674
35.48,8.4675
35.481,8.4676
35.482,8.4677
35.483,8.4678
35.484,8.4679
35.485,8.468
35.486,8.4681
35.487,8.4682
35.488,8.4683
35.489,8.4684
35.49,8.4685
35.491,8.4686
35.492,8.4687
35.493,8.4688
35.494,8.4689
35.495,8.469
35.496,8.4691
35.497,8.4692
35.498,8.4693
35.499,8.4694
35.5,8.4695
35.501,8.4696
35.502,8.4697
35.503,8.4698
35.504,8.4699
35.505,8.47
35.506,8.4701
35.507,8.4702
35.508,8.4703
35.509,8.4704
35.51,8.4705
35.511,8.4706
35.512,8.4707
35.513,8.4708
35.514,8.4709
35.515,8.471
35.516,8.4711
35.517,8.4712
35.518,8.4713
35.519,8.4714
35.52,8.4715
35.521,8.4716
35.522,8.4717
35.523,8.4718
35.524,8.4719
35.525,8.472
35.526,8.4721
35.527,8.4722
35.528,8.4723
35.529,8.4724
35.53,8.4725
35.531,8.4726
35.532,8.4727
35.533,8.4728
35.534,8.4729
35.535,8.473
35.536,8.4731
35.537,8.4732
35.538,8.4733
35.539,8.4734
35.54,8.4735
35.541,8.4736
35.542,8.4737
35.543,8.4738
35.544,8.4739
35.545,8.474
35.546,8.4741
35.547,8.4742
35.548,8.4743
35.549,8.4744
35.55,8.4745
35.551,8.4746
35.552,8.4747
35.553,8.4748
35.554,8.4749
35.555,8.475
35.556,8.4751
35.557,8.4752
35.558,8.4753
35.559,8.4754
35.56,8.4755
35.561,8.4756
35.562,8.4757
35.563,8.4758
35.564,8.4759
35.565,8.476
35.566,8.4761
35.567,8.4762
35.568,8.4763
35.569,8.4764
35.57,8.4765
35.571,8.4766
35.572,8.4767
35.573,8.4768
35.574,8.4769
35.575,8.477
35.576,8.4771
35.577,8.4772
35.578,8.4773
35.579,8.4774
35.58,8.4775
35.581,8.4776
35.582,8.4777
35.583,8.4778
35.584,8.4779
35.585,8.478
35.586,8.4781
35.587,8.4782
35.588,8.4783
35.589,8.4784
35.59,8.4785
35.591,8.4786
35.592,8.4787
35.593,8.4788
35.594,8.4789
35.595,8.479
35.596,8.4791
35.597,8.4792
35.598,8.4793
35.599,8.4794
35.6,8.4795
35.601,8.4796
35.602,8.4797
35.603,8.4798
35.604,8.4799
35.605,8.48
35.606,8.4801
35.607,8.4802
35.608,8.4803
35.609,8.4804
35.61,8.4805
35.611,8.4806
35.612,8.4807
35.613,8.4808
35.614,8.4809
35.615,8.481
35.616,8.4811
35.617,8.4812
35.618,8.4813
35.619,8.4814
35.62,8.4815
35.621,8.4816
35.622,8.4817
35.623,8.4818
35.624,8.4819
35.625,8.482
35.626,8.4821
35.627,8.4822
35.628,8.4823
35.629,8.4824
35.63,8.4825
35.631,8.4826
35.632,8.4827
35.633,8.4828
35.634,8.4829
35.635,8.483
35.636,8.4831
35.637,8.4832
35.638,8.4833
35.639,8.4834
35.64,8.4835
35.641,8.4836
35.642,8.4837
35.643,8.4838
35.644,8.4839
35.645,8.484
35.646,8.4841
35.647,8.4842
35.648,8.4843
35.649,8.4844
35.65,8.4845
35.651,8.4846
35.652,8.4847
35.653,8.4848
35.654,8.4849
35.655,8.485
35.656,8.4851
35.657,8.4852
35.658,8.4853
35.659,8.4854
35.66,8.4855
35.661,8.4856
35.662,8.4857
35.663,8.4858
35.664,8.4859
35.665,8.486
35.666,8.4861
35.667,8.4862
35.668,8.4863
35.669,8.4864
35.67,8.4865
35.671,8.4866
35.672,8.4867
35.673,8.4868
35.674,8.4869
35.675,8.487
35.676,8.4871
35.677,8.4872
35.678,8.4873
35.679,8.4874
35.68,8.4875
35.681,8.4876
35.682,8.4877
35.683,8.4878
35.684,8.4879
35.685,8.488
35.686,8.4881
35.687,8.4882
35.688,8.4883
35.689,8.4884
35.69,8.4885
35.691,8.4886
35.692,8.4887
35.693,8.4888
35.694,8.4889
35.695,8.489
35.696,8.4891
35.697,8.4892
35.698,8.4893
35.699,8.4894
35.7,8.4895
35.701,8.4896
35.702,8.4897
35.703,8.4898
35.704,8.4899
35.705,8.49
35.706,8.4901
35.707,8.4902
35.708,8.4903
35.709,8.4904
35.71,8.4905
35.711,8.4906
35.712,8.4907
35.713,8.4908
35.714,8.4909
35.715,8.491
35.716,8.4911
35.717,8.4912
35.718,8.4913
35.719,8.4914
35.72,8.4915
35.721,8.4916
35.722,8.4917
35.723,8.4918
35.724,8.4919
35.725,8.492
35.726,8.4921
35.727,8.4922
35.728,8.4923
35.729,8.4924
35.73,8.4925
35.731,8.4926
35.732,8.4927
35.733,8.4928
35.734,8.4929
35.735,8.493
35.736,8.4931
35.737,8.4932
35.738,8.4933
35.739,8.4934
35.74,8.4935
35.741,8.4936
35.742,8.4937
35.743,8.4938
35.744,8.4939
35.745,8.494
35.746,8.4941
35.747,8.4942
35.748,8.4943
35.749,8.4944
35.75,8.4945
35.751,8.4946
35.752,8.4947
35.753,8.4948
35.754,8.4949
35.755,8.495
35.756,8.4951
35.757,8.4952
35.758,8.4953
35.759,8.4954
35.76,8.4955
35.761,8.4956
35.762,8.4957
35.763,8.4958
35.764,8.4959
35.765,8.496
35.766,8.4961
35.767,8.4962
35.768,8.4963
35.769,8.4964
35.77,8.4965
35.771,8.4966
35.772,8.4967
35.773,8.4968
35.774,8.4969
35.775,8.497
35.776,8.4971
35.777,8.4972
35.778,8.4973
35.779,8.4974
35.78,8.4975
35.781,8.4976
35.782,8.4977
35.783,8.4978
35.784,8.4979
35.785,8.498
35.786,8.4981
35.787,8.4982
35.788,8.4983
35.789,8.4984
35.79,8.4985
35.791,8.4986
35.792,8.4987
35.793,8.4988
35.794,8.4989
35.795,8.499
35.796,8.4991
35.797,8.4992
35.798,8.4993
35.799,8.4994
35.8,8.4995
35.801,8.4996
35.802,8.4997
35.803,8.4998
35.804,8.4999
35.805,8.5
35.806,8.5001
35.807,8.5002
35.808,8.5003
35.809,8.5004
35.81,8.5005
35.811,8.5006
35.812,8.5007
35.813,8.5008
35.814,8.5009
35.815,8.501
35.816,8.5011
35.817,8.5012
35.818,8.5013
35.819,8.5014
35.82,8.5015
35.821,8.5016
35.822,8.5017
35.823,8.5018
35.824,8.5019
35.825,8.502
35.826,8.5021
35.827,8.5022
35.828,8.5023
35.829,8.5024
35.83,8.5025
35.831,8.5026
35.832,8.5027
35.833,8.5028
35.834,8.5029
35.835,8.503
35.836,8.5031
35.837,8.5032
35.838,8.5033
35.839,8.5034
35.84,8.5035
35.841,8.5036
35.842,8.5037
35.843,8.5038
35.844,8.5039
35.845,8.504
35.846,8.5041
35.847,8.5042
35.848,8.5043
35.849,8.5044
35.85,8.5045
35.851,8.5046
35.852,8.5047
35.853,8.5048
35.854,8.5049
35.855,8.505
35.856,8.5051
35.857,8.5052
35.858,8.5053
35.859,8.5054
35.86,8.5055
35.861,8.5056
35.862,8.5057
35.863,8.5058
35.864,8.5059
35.865,8.506
35.866,8.5061
35.867,8.5062
35.868,8.5063
35.869,8.5064
35.87,8.5065
35.871,8.5066
35.872,8.5067
35.873,8.5068
35.874,8.5069
35.875,8.507
35.876,8.5071
35.877,8.5072
35.878,8.5073
35.879,8.5074
35.88,8.5075
35.881,8.5076
35.882,8.5077
35.883,8.5078
35.884,8.5079
35.885,8.508
35.886,8.5081
35.887,8.5082
35.888,8.5083
35.889,8.5084
35.89,8.5085
35.891,8.5086
35.892,8.5087
35.893,8.5088
35.894,8.5089
35.895,8.509
35.896,8.5091
35.897,8.5092
35.898,8.5093
35.899,8.5094
35.9,8.5095
35.901,8.5096
35.902,8.5097
35.903,8.5098
35.904,8.5099
35.905,8.51
35.906,8.5101
35.907,8.5102
35.908,8.5103
35.909,8.5104
35.91,8.5105
35.911,8.5106
35.912,8.5107
35.913,8.5108
35.914,8.5109
35.915,8.511
35.916,8.5111
35.917,8.5112
35.918,8.5113
35.919,8.5114
35.92,8.5115
35.921,8.5116
35.922,8.5117
35.923,8.5118
35.924,8.5119
35.925,8.512
35.926,8.5121
35.927,8.5122
35.928,8.5123
35.929,8.5124
35.93,8.5125
35.931,8.5126
35.932,8.5127
35.933,8.5128
35.934,8.5129
35.935,8.513
35.936,8.5131
35.937,8.5132
35.938,8.5133
35.939,8.5134
35.94,8.5135
35.941,8.5136
35.942,8.5137
35.943,8.5138
35.944,8.5139
35.945,8.514
35.946,8.5141
35.947,8.5142
35.948,8.5143
35.949,8.5144
35.95,8.5145
35.951,8.5146
35.952,8.5147
35.953,8.5148
35.954,8.5149
35.955,8.515
35.956,8.5151
35.957,8.5152
35.958,8.5153
35.959,8.5154
35.96,8.5155
35.961,8.5156
35.962,8.5157
35.963,8.5158
35.964,8.5159
35.965,8.516
35.966,8.5161
35.967,8.5162
35.968,8.5163
35.969,8.5164
35.97,8.5165
35.971,8.5166
35.972,8.5167
35.973,8.5168
35.974,8.5169
35.975,8.517
35.976,8.5171
35.977,8.5172
35.978,8.5173
35.979,8.5174
35.98,8.5175
35.981,8.5176
35.982,8.5177
35.983,8.5178
35.984,8.5179
35.985,8.518
35.986,8.5181
35.987,8.5182
35.988,8.5183
35.989,8.5184
35.99,8.5185
35.991,8.5186
35.992,8.5187
35.993,8.5188
35.994,8.5189
35.995,8.519
35.996,8.5191
35.997,8.5192
35.998,8.5193
35.999,8.5194
36,8.5195
36.001,8.5196
36.002,8.5197
36.003,8.5198
36.004,8.5199
36.005,8.52
36.006,8.5201
36.007,8.5202
36.008,8.5203
36.009,8.5204
36.01,8.5205
36.011,8.5206
36.012,8.5207
36.013,8.5208
36.014,8.5209
36.015,8.521
36.016,8.5211
36.017,8.5212
36.018,8.5213
36.019,8.5214
36.02,8.5215
36.021,8.5216
36.022,8.5217
36.023,8.5218
36.024,8.5219
36.025,8.522
36.026,8.5221
36.027,8.5222
36.028,8.5223
36.029,8.5224
36.03,8.5225
36.031,8.5226
36.032,8.5227
36.033,8.5228
36.034,8.5229
36.035,8.523
36.036,8.5231
36.037,8.5232
36.038,8.5233
36.039,8.5234
36.04,8.5235
36.041,8.5236
36.042,8.5237
36.043,8.5238
36.044,8.5239
36.045,8.524
36.046,8.5241
36.047,8.5242
36.048,8.5243
36.049,8.5244
36.05,8.5245
36.051,8.5246
36.052,8.5247
36.053,8.5248
36.054,8.5249
36.055,8.525
36.056,8.5251
36.057,8.5252
36.058,8.5253
36.059,8.5254
36.06,8.5255
36.061,8.5256
36.062,8.5257
36.063,8.5258
36.064,8.5259
36.065,8.526
36.066,8.5261
36.067,8.5262
36.068,8.5263
36.069,8.5264
36.07,8.5265
36.071,8.5266
36.072,8.5267
36.073,8.5268
36.074,8.5269
36.075,8.527
36.076,8.5271
36.077,8.5272
36.078,8.5273
36.079,8.5274
36.08,8.5275
36.081,8.5276
36.082,8.5277
36.083,8.5278
36.084,8.5279
36.085,8.528
36.086,8.5281
36.087,8.5282
36.088,8.5283
36.089,8.5284
36.09,8.5285
36.091,8.5286
36.092,8.5287
36.093,8.5288
36.094,8.5289
36.095,8.529
36.096,8.5291
36.097,8.5292
36.098,8.5293
36.099,8.5294
36.1,8.5295
36.101,8.5296
36.102,8.5297
36.103,8.5298
36.104,8.5299
36.105,8.53
36.106,8.5301
36.107,8.5302
36.108,8.5303
36.109,8.5304
36.11,8.5305
36.111,8.5306
36.112,8.5307
36.113,8.5308
36.114,8.5309
36.115,8.531
36.116,8.5311
36.117,8.5312
36.118,8.5313
36.119,8.5314
36.12,8.5315
36.121,8.5316
36.122,8.5317
36.123,8.5318
36.124,8.5319
36.125,8.532
36.126,8.5321
36.127,8.5322
36.128,8.5323
36.129,8.5324
36.13,8.5325
36.131,8.5326
36.132,8.5327
36.133,8.5328
36.134,8.5329
36.135,8.533
36.136,8.5331
36.137,8.5332
36.138,8.5333
36.139,8.5334
36.14,8.5335
36.141,8.5336
36.142,8.5337
36.143,8.5338
36.144,8.5339
36.145,8.534
36.146,8.5341
36.147,8.5342
36.148,8.5343
36.149,8.5344
36.15,8.5345
36.151,8.5346
36.152,8.5347
36.153,8.5348
36.154,8.5349
36.155,8.535
36.156,8.5351
36.157,8.5352
36.158,8.5353
36.159,8.5354
36.16,8.5355
36.161,8.5356
36.162,8.5357
36.163,8.5358
36.164,8.5359
36.165,8.536
36.166,8.5361
36.167,8.5362
36.168,8.5363
36.169,8.5364
36.17,8.5365
36.171,8.5366
36.172,8.5367
36.173,8.5368
36.174,8.5369
36.175,8.537
36.176,8.5371
36.177,8.5372
36.178,8.5373
36.179,8.5374
36.18,8.5375
36.181,8.5376
36.182,8.5377
36.183,8.5378
36.184,8.5379
36.185,8.538
36.186,8.5381
36.187,8.5382
36.188,8.5383
36.189,8.5384
36.19,8.5385
36.191,8.5386
36.192,8.5387
36.193,8.5388
36.194,8.5389
36.195,8.539
36.196,8.5391
36.197,8.5392
36.198,8.5393
36.199,8.5394
36.2,8.5395
36.201,8.5396
36.202,8.5397
36.203,8.5398
36.204,8.5399
36.205,8.54
36.206,8.5401
36.207,8.5402
36.208,8.5403
36.209,8.5404
36.21,8.5405
36.211,8.5406
36.212,8.5407
36.213,8.5408
36.214,8.5409
36.215,8.541
36.216,8.5411
36.217,8.5412
36.218,8.5413
36.219,8.5414
36.22,8.5415
36.221,8.5416
36.222,8.5417
36.223,8.5418
36.224,8.5419
36.225,8.542
36.226,8.5421
36.227,8.5422
36.228,8.5423
36.229,8.5424
36.23,8.5425
36.231,8.5426
36.232,8.5427
36.233,8.5428
36.234,8.5429
36.235,8.543
36.236,8.5431
36.237,8.5432
36.238,8.5433
36.239,8.5434
36.24,8.5435
36.241,8.5436
36.242,8.5437
36.243,8.5438
36.244,8.5439
36.245,8.544
36.246,8.5441
36.247,8.5442
36.248,8.5443
36.249,8.5444
36.25,8.5445
36.251,8.5446
36.252,8.5447
36.253,8.5448
36.254,8.5449
36.255,8.545
36.256,8.5451
36.257,8.5452
36.258,8.5453
36.259,8.5454
36.26,8.5455
36.261,8.5456
36.262,8.5457
36.263,8.5458
36.264,8.5459
36.265,8.546
36.266,8.5461
36.267,8.5462
36.268,8.5463
36.269,8.5464
36.27,8.5465
36.271,8.5466
36.272,8.5467
36.273,8.5468
36.274,8.5469
36.275,8.547
36.276,8.5471
36.277,8.5472
36.278,8.5473
36.279,8.5474
36.28,8.5475
36.281,8.5476
36.282,8.5477
36.283,8.5478
36.284,8.5479
36.285,8.548
36.286,8.5481
36.287,8.5482
36.288,8.5483
36.289,8.5484
36.29,8.5485
36.291,8.5486
36.292,8.5487
36.293,8.5488
36.294,8.5489
36.295,8.549
36.296,8.5491
36.297,8.5492
36.298,8.5493
36.299,8.5494
36.3,8.5495
36.301,8.5496
36.302,8.5497
36.303,8.5498
36.304,8.5499
36.305,8.55
36.306,8.5501
36.307,8.5502
36.308,8.5503
36.309,8.5504
36.31,8.5505
36.311,8.5506
36.312,8.5507
36.313,8.5508
36.314,8.5509
36.315,8.551
36.316,8.5511
36.317,8.5512
36.318,8.5513
36.319,8.5514
36.32,8.5515
36.321,8.5516
36.322,8.5517
36.323,8.5518
36.324,8.5519
36.325,8.552
36.326,8.5521
36.327,8.5522
36.328,8.5523
36.329,8.5524
36.33,8.5525
36.331,8.5526
36.332,8.5527
36.333,8.5528
36.334,8.5529
36.335,8.553
36.336,8.5531
36.337,8.5532
36.338,8.5533
36.339,8.5534
36.34,8.5535
36.341,8.5536
36.342,8.5537
36.343,8.5538
36.344,8.5539
36.345,8.554
36.346,8.5541
36.347,8.5542
36.348,8.5543
36.349,8.5544
36.35,8.5545
36.351,8.5546
36.352,8.5547
36.353,8.5548
36.354,8.5549
36.355,8.555
36.356,8.5551
36.357,8.5552
36.358,8.5553
36.359,8.5554
36.36,8.5555
36.361,8.5556
36.362,8.5557
36.363,8.5558
36.364,8.5559
36.365,8.556
36.366,8.5561
36.367,8.5562
36.368,8.5563
36.369,8.5564
36.37,8.5565
36.371,8.5566
36.372,8.5567
36.373,8.5568
36.374,8.5569
36.375,8.557
36.376,8.5571
36.377,8.5572
36.378,8.5573
36.379,8.5574
36.38,8.5575
36.381,8.5576
36.382,8.5577
36.383,8.5578
36.384,8.5579
36.385,8.558
36.386,8.5581
36.387,8.5582
36.388,8.5583
36.389,8.5584
36.39,8.5585
36.391,8.5586
36.392,8.5587
36.393,8.5588
36.394,8.5589
36.395,8.559
36.396,8.5591
36.397,8.5592
36.398,8.5593
36.399,8.5594
36.4,8.5595
36.401,8.5596
36.402,8.5597
36.403,8.5598
36.404,8.5599
36.405,8.56
36.406,8.5601
36.407,8.5602
36.408,8.5603
36.409,8.5604
36.41,8.5605
36.411,8.5606
36.412,8.5607
36.413,8.5608
36.414,8.5609
36.415,8.561
36.416,8.5611
36.417,8.5612
36.418,8.5613
36.419,8.5614
36.42,8.5615
36.421,8.5616
36.422,8.5617
36.423,8.5618
36.424,8.5619
36.425,8.562
36.426,8.5621
36.427,8.5622
36.428,8.5623
36.429,8.5624
36.43,8.5625
36.431,8.5626
36.432,8.5627
36.433,8.5628
36.434,8.5629
36.435,8.563
36.436,8.5631
36.437,8.5632
36.438,8.5633
36.439,8.5634
36.44,8.5635
36.441,8.5636
36.442,8.5637
36.443,8.5638
36.444,8.5639
36.445,8.564
36.446,8.5641
36.447,8.5642
36.448,8.5643
36.449,8.5644
36.45,8.5645
36.451,8.5646
36.452,8.5647
36.453,8.5648
36.454,8.5649
36.455,8.565
36.456,8.5651
36.457,8.5652
36.458,8.5653
36.459,8.5654
36.46,8.5655
36.461,8.5656
36.462,8.5657
36.463,8.5658
36.464,8.5659
36.465,8.566
36.466,8.5661
36.467,8.5662
36.468,8.5663
36.469,8.5664
36.47,8.5665
36.471,8.5666
36.472,8.5667
36.473,8.5668
36.474,8.5669
36.475,8.567
36.476,8.5671
36.477,8.5672
36.478,8.5673
36.479,8.5674
36.48,8.5675
36.481,8.5676
36.482,8.5677
36.483,8.5678
36.484,8.5679
36.485,8.568
36.486,8.5681
36.487,8.5682
36.488,8.5683
36.489,8.5684
36.49,8.5685
36.491,8.5686
36.492,8.5687
36.493,8.5688
36.494,8.5689
36.495,8.569
36.496,8.5691
36.497,8.5692
36.498,8.5693
36.499,8.5694
36.5,8.5695
36.501,8.5696
36.502,8.5697
36.503,8.5698
36.504,8.5699
36.505,8.57
36.506,8.5701
36.507,8.5702
36.508,8.5703
36.509,8.5704
36.51,8.5705
36.511,8.5706
36.512,8.5707
36.513,8.5708
36.514,8.5709
36.515,8.571
36.516,8.5711
36.517,8.5712
36.518,8.5713
36.519,8.5714
36.52,8.5715
36.521,8.5716
36.522,8.5717
36.523,8.5718
36.524,8.5719
36.525,8.572
36.526,8.5721
36.527,8.5722
36.528,8.5723
36.529,8.5724
36.53,8.5725
36.531,8.5726
36.532,8.5727
36.533,8.5728
36.534,8.5729
36.535,8.573
36.536,8.5731
36.537,8.5732
36.538,8.5733
36.539,8.5734
36.54,8.5735
36.541,8.5736
36.542,8.5737
36.543,8.5738
36.544,8.5739
36.545,8.574
36.546,8.5741
36.547,8.5742
36.548,8.5743
36.549,8.5744
36.55,8.5745
36.551,8.5746
36.552,8.5747
36.553,8.5748
36.554,8.5749
36.555,8.575
36.556,8.5751
36.557,8.5752
36.558,8.5753
36.559,8.5754
36.56,8.5755
36.561,8.5756
36.562,8.5757
36.563,8.5758
36.564,8.5759
36.565,8.576
36.566,8.5761
36.567,8.5762
36.568,8.5763
36.569,8.5764
36.57,8.5765
36.571,8.5766
36.572,8.5767
36.573,8.5768
36.574,8.5769
36.575,8.577
36.576,8.5771
36.577,8.5772
36.578,8.5773
36.579,8.5774
36.58,8.5775
36.581,8.5776
36.582,8.5777
36.583,8.5778
36.584,8.5779
36.585,8.578
36.586,8.5781
36.587,8.5782
36.588,8.5783
36.589,8.5784
36.59,8.5785
36.591,8.5786
36.592,8.5787
36.593,8.5788
36.594,8.5789
36.595,8.579
36.596,8.5791
36.597,8.5792
36.598,8.5793
36.599,8.5794
36.6,8.5795
36.601,8.5796
36.602,8.5797
36.603,8.5798
36.604,8.5799
36.605,8.58
36.606,8.5801
36.607,8.5802
36.608,8.5803
36.609,8.5804
36.61,8.5805
36.611,8.5806
36.612,8.5807
36.613,8.5808
36.614,8.5809
36.615,8.581
36.616,8.5811
36.617,8.5812
36.618,8.5813
36.619,8.5814
36.62,8.5815
36.621,8.5816
36.622,8.5817
36.623,8.5818
36.624,8.5819
36.625,8.582
36.626,8.5821
36.627,8.5822
36.628,8.5823
36.629,8.5824
36.63,8.5825
36.631,8.5826
36.632,8.5827
36.633,8.5828
36.634,8.5829
36.635,8.583
36.636,8.5831
36.637,8.5832
36.638,8.5833
36.639,8.5834
36.64,8.5835
36.641,8.5836
36.642,8.5837
36.643,8.5838
36.644,8.5839
36.645,8.584
36.646,8.5841
36.647,8.5842
36.648,8.5843
36.649,8.5844
36.65,8.5845
36.651,8.5846
36.652,8.5847
36.653,8.5848
36.654,8.5849
36.655,8.585
36.656,8.5851
36.657,8.5852
36.658,8.5853
36.659,8.5854
36.66,8.5855
36.661,8.5856
36.662,8.5857
36.663,8.5858
36.664,8.5859
36.665,8.586
36.666,8.5861
36.667,8.5862
36.668,8.5863
36.669,8.5864
36.67,8.5865
36.671,8.5866
36.672,8.5867
36.673,8.5868
36.674,8.5869
36.675,8.587
36.676,8.5871
36.677,8.5872
36.678,8.5873
36.679,8.5874
36.68,8.5875
36.681,8.5876
36.682,8.5877
36.683,8.5878
36.684,8.5879
36.685,8.588
36.686,8.5881
36.687,8.5882
36.688,8.5883
36.689,8.5884
36.69,8.5885
36.691,8.5886
36.692,8.5887
36.693,8.5888
36.694,8.5889
36.695,8.589
36.696,8.5891
36.697,8.5892
36.698,8.5893
36.699,8.5894
36.7,8.5895
36.701,8.5896
36.702,8.5897
36.703,8.5898
36.704,8.5899
36.705,8.59
36.706,8.5901
36.707,8.5902
36.708,8.5903
36.709,8.5904
36.71,8.5905
36.711,8.5906
36.712,8.5907
36.713,8.5908
36.714,8.5909
36.715,8.591
36.716,8.5911
36.717,8.5912
36.718,8.5913
36.719,8.5914
36.72,8.5915
36.721,8.5916
36.722,8.5917
36.723,8.5918
36.724,8.5919
36.725,8.592
36.726,8.5921
36.727,8.5922
36.728,8.5923
36.729,8.5924
36.73,8.5925
36.731,8.5926
36.732,8.5927
36.733,8.5928
36.734,8.5929
36.735,8.593
36.736,8.5931
36.737,8.5932
36.738,8.5933
36.739,8.5934
36.74,8.5935
36.741,8.5936
36.742,8.5937
36.743,8.5938
36.744,8.5939
36.745,8.594
36.746,8.5941
36.747,8.5942
36.748,8.5943
36.749,8.5944
36.75,8.5945
36.751,8.5946
36.752,8.5947
36.753,8.5948
36.754,8.5949
36.755,8.595
36.756,8.5951
36.757,8.5952
36.758,8.5953
36.759,8.5954
36.76,8.5955
36.761,8.5956
36.762,8.5957
36.763,8.5958
36.764,8.5959
36.765,8.596
36.766,8.5961
36.767,8.5962
36.768,8.5963
36.769,8.5964
36.77,8.5965
36.771,8.5966
36.772,8.5967
36.773,8.5968
36.774,8.5969
36.775,8.597
36.776,8.5971
36.777,8.5972
36.778,8.5973
36.779,8.5974
36.78,8.5975
36.781,8.5976
36.782,8.5977
36.783,8.5978
36.784,8.5979
36.785,8.598
36.786,8.5981
36.787,8.5982
36.788,8.5983
36.789,8.5984
36.79,8.5985
36.791,8.5986
36.792,8.5987
36.793,8.5988
36.794,8.5989
36.795,8.599
36.796,8.5991
36.797,8.5992
36.798,8.5993
36.799,8.5994
36.8,8.5995
36.801,8.5996
36.802,8.5997
36.803,8.5998
36.804,8.5999
36.805,8.6
36.806,8.6001
36.807,8.6002
36.808,8.6003
36.809,8.6004
36.81,8.6005
36.811,8.6006
36.812,8.6007
36.813,8.6008
36.814,8.6009
36.815,8.601
36.816,8.6011
36.817,8.6012
36.818,8.6013
36.819,8.6014
36.82,8.6015
36.821,8.6016
